"";"segment.id";"aoi.id";"aoi.name";"track.id";"track.name";"segment.time";"segment.dist";"stops.nb";"id.start";"id.end";"time.start";"time.end"
"132";2;"4";"Palace";"66";"Malia_track_points_66";14,0666666666667;340,644799326627;4;639;1060;"2018-09-30 13:11:08";"2018-09-30 13:25:10"
"133";1;"4";"Palace";"67";"Malia_track_points_67";5,16666666666667;173,408393102018;0;366;520;"2018-09-30 12:49:12";"2018-09-30 12:54:20"
"134";2;"4";"Palace";"67";"Malia_track_points_67";18,8666666666667;446,030524238196;4;553;1118;"2018-09-30 12:55:26";"2018-09-30 13:14:16"
"135";1;"4";"Palace";"68";"Malia_track_points_68";11,9666666666667;345,347116454789;2;55;413;"2018-09-30 13:21:35";"2018-09-30 13:33:31"
"136";2;"4";"Palace";"68";"Malia_track_points_68";8,3;309,314974184575;1;461;709;"2018-09-30 13:35:07";"2018-09-30 13:43:23"
"137";1;"4";"Palace";"6t";"Malia_track_points_6t";2,03333333333333;91,3943566773883;0;488;548;"2018-08-30 15:48:14";"2018-08-30 15:50:14"
"138";2;"4";"Palace";"6t";"Malia_track_points_6t";3,7;101,108874294496;0;551;661;"2018-08-30 15:50:20";"2018-08-30 15:54:00"
"139";3;"4";"Palace";"6t";"Malia_track_points_6t";10,9;352,951468650376;1;686;1012;"2018-08-30 15:54:50";"2018-08-30 16:05:42"
"140";4;"4";"Palace";"6t";"Malia_track_points_6t";3,13333333333333;117,574034393464;0;1018;1111;"2018-08-30 16:05:54";"2018-08-30 16:09:00"
"141";5;"4";"Palace";"6t";"Malia_track_points_6t";4,2;192,166798137562;1;1927;2052;"2018-08-30 16:36:12";"2018-08-30 16:40:22"
"142";1;"4";"Palace";"8";"Malia_track_points_8";21,3333333333333;525,460009182352;7;306;561;"2018-09-25 11:46:22";"2018-09-25 12:07:37"
"143";1;"4";"Palace";"9";"Malia_track_points_9";12,6333333333333;380,24223153638;1;353;731;"2018-09-25 11:56:39";"2018-09-25 12:09:15"
"144";2;"4";"Palace";"9";"Malia_track_points_9";11,2666666666667;317,806650428686;2;817;1154;"2018-09-25 12:12:07";"2018-09-25 12:23:21"
