"";"track.name";"duration";"distance";"speed.kmh.mean";"speed.lowess.mean";"duration.movement";"dist.movement";"speed.mean.movement";"speed.mean.movement.lowess";"duration.stops";"dist.stops";"speed.mean.stops";"speed.mean.stops.lowess"
"18";"Malia_track_points_27";44,8166666666667;1241,10608031925;1,74833832434692;1,71727263442315;41,25;1203,48881998529;1,72864800995036;1,74071938343084;3,56666666666667;37,6172603339663;0,627364865945895;0,855781550939283
"19";"Malia_track_points_28";53,2166666666667;1653,11003662233;1,86428974972501;1,82270275638026;43,45;1529,62215097268;1,90151520349617;1,80792864416283;9,76666666666667;123,487885649644;0,649769213896235;0,833927458377042
"20";"Malia_track_points_29";72,0166666666667;1654,31419267956;1,37887729223396;1,25387654172919;31,55;1182,85141223539;1,98328081885137;1,5335844806082;40,4666666666667;471,462780444166;0,959928845683104;0,713065478400685
"21";"Malia_track_points_2t";34,05;1364,92170069965;2,4055770371955;2,27976276834493;31,0833333333333;1340,58793878149;2,20256562561762;2,05865915565323;2,96666666666667;24,3337619181639;0,559980564370614;0,813766281530212
"22";"Malia_track_points_3";23,1166666666667;753,91090423112;1,95791177349365;1,91184000896747;16,7666666666667;692,646932401745;2,2945541177999;2,17669143606761;6,35;61,2639718293756;0,560272442320069;0,760900648046769
"23";"Malia_track_points_30";76,2833333333333;2043,6798369534;1,60696951762447;1,52589830489119;54,9833333333333;1800,8440317268;1,79060413389623;1,58992340410465;21,3;242,835805226598;0,788028503833562;0,7871879744061
"24";"Malia_track_points_31";62,7166666666667;1643,93845692597;1,57180978796315;1,49323393002853;50,9166666666667;1498,88523348675;1,67571198698936;1,53798233918966;11,8;145,053223439219;0,913934850725074;0,851583356841063
"25";"Malia_track_points_32";70,2666666666667;1972,38344399785;1,68419838671543;1,64383457769915;57,2666666666667;1831,22892562281;1,85793473592383;1,70358336995204;13;141,154518375032;0,836427475349036;0,832038382574322
"26";"Malia_track_points_33";91,1;2349,08766573948;1,54717692125965;1,50900855814722;65,7666666666667;2102,20549071438;1,92408196605904;1,62485664259007;25,3333333333333;246,8821750251;0,534395646425736;0,712253084434746
"27";"Malia_track_points_34";70,55;2039,87243340675;1,73517251362396;1,7140429480328;59,0166666666667;1889,0671031749;1,71685950264039;1,62842680712214;11,5333333333333;150,805330231845;0,804448891460077;0,855544874524236
"28";"Malia_track_points_35";134,683333333333;2745,45187774451;1,22270590835612;1,07445709196334;39,35;1450,46072833469;1,98367845387017;1,72260498590562;95,3333333333333;1294,99114940982;0,818832937076465;0,738311745245241
"29";"Malia_track_points_36";62,8666666666667;1774,88612177482;1,69393119600357;1,70570883658727;53,4666666666667;1683,70409234554;1,85579459650771;1,81998615284047;9,4;91,1820294292778;0,940450964444582;0,84475292954222
"30";"Malia_track_points_37";36,7333333333333;1561,09498063007;2,54988290847017;2,42078899428689;36,5333333333333;1557,22195922813;2,81614512654662;2,31021000174644;0,2;3,8730214019392;1,16190642058176;0,949500073989722
"31";"Malia_track_points_38";62,3333333333333;1731,82803138278;1,66700024411177;1,60352045842728;46,3666666666667;1595,21533082967;2,00672003704056;1,86348607048514;15,9666666666667;136,612700553108;0,525463168392906;0,630252629624585
"32";"Malia_track_points_39";35,8;1172,40229689119;1,96577573100593;1,96263074916502;32,1666666666667;1137,21512949788;1,92716822585027;1,8643142640113;3,63333333333333;35,1871673933134;0,616303240793151;0,802668183491552
"33";"Malia_track_points_3t";35,1333333333333;1623,89783764987;2,77326006429769;2,74650262097993;34,5666666666667;1619,4822329977;2,74178597684408;2,68154773899572;0,566666666666667;4,41560465216888;0,574502010594384;0,864463725874875
"34";"Malia_track_points_4";48,9166666666667;1075,60597606437;1,31906742461371;1,29739762386994;24,6;956,329331607529;2,15780764790647;1,97877479675718;24,3166666666667;119,276644456836;0,419708548985147;0,520559087318199
"35";"Malia_track_points_40";45,9;1546,42216606408;2,0214668837439;1,97842284866519;36,6;1480,20343618901;2,40806883833948;2,30363193255059;9,3;66,2187298750768;0,443193558966473;0,69396641743056
